"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"530849315091017728","","","2014-11-07 22:28:34 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Alabama's 5th congressional district Wikipedia article edited anonymously from US House of Representatives http://t.co/MFl5XYsmSi","","","","http://en.wikipedia.org/w/index.php?diff=632882812&oldid=632882755"
"530849133074976768","","","2014-11-07 22:27:50 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Alabama's 5th congressional district Wikipedia article edited anonymously from US House of Representatives http://t.co/hh3FM05LvO","","","","http://en.wikipedia.org/w/index.php?diff=632882755&oldid=619824213"
"530751857765806083","","","2014-11-07 16:01:18 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","The Catholic University of America Wikipedia article edited anonymously from US Senate http://t.co/0Xuzg5lQle","","","","http://en.wikipedia.org/w/index.php?diff=632839988&oldid=632839724"
"530751318017597440","","","2014-11-07 15:59:09 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","The Catholic University of America Wikipedia article edited anonymously from US Senate http://t.co/UdYw2eCPiO","","","","http://en.wikipedia.org/w/index.php?diff=632839724&oldid=632214254"
"530735500424773632","","","2014-11-07 14:56:18 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","List of freshman class members of the 114th United States Congres Wikipedia article edited anonymously from US Senate http://t.co/8Fj88yVliD","","","","http://en.wikipedia.org/w/index.php?diff=632832938&oldid=632802212"
"530392688357412864","","","2014-11-06 16:14:05 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","No Taxpayer Funding for Abortion Act Wikipedia article edited anonymously from US House of Representatives http://t.co/0L5PDkcPww","","","","http://en.wikipedia.org/w/index.php?diff=632706591&oldid=599431358"
"530068537918763008","","","2014-11-05 18:46:02 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Wayne Gretzky Wikipedia article edited anonymously from US Senate http://t.co/qeAM8QuZZc","","","","http://en.wikipedia.org/w/index.php?diff=632588859&oldid=632313525"
"530004831570644992","","","2014-11-05 14:32:53 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","List of freshman class members of the 114th Uni Wikipedia article edited anonymously from US House of Representatives http://t.co/9aLH6Ca9Gr","","","","http://en.wikipedia.org/w/index.php?diff=632559941&oldid=632559678"
"530004210578751488","","","2014-11-05 14:30:25 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","List of freshman class members of the 114th Uni Wikipedia article edited anonymously from US House of Representatives http://t.co/PAjpNvgO7C","","","","http://en.wikipedia.org/w/index.php?diff=632559678&oldid=632559169"
"529699046500204544","","","2014-11-04 18:17:48 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","32nd Cavalry Regiment Wikipedia article edited anonymously from US Senate http://t.co/xhBz9lzpFq","","","","http://en.wikipedia.org/w/index.php?diff=632448286&oldid=610256418"
